# Quality	#1 ID	#2 ID	#1 String	#2 String
0	train-neg-35-0	train-neg-35-0	Question: Special Effects Supervisor award winner awards won award honor award winner what ? Is the correct answer Don Cheadle ?	Context: Iron Man 2 film other crew film crew gig film crew role Special Effects Supervisor; Don Cheadle award nominee award nominations award nomination nominated for Iron Man 2;
0	train-neg-35-0	train-neg-35-0	Question: Special Effects Supervisor award winner awards won award honor award winner what ? Is the correct answer Don Cheadle ?	Context: Iron Man 2 film other crew film crew gig film crew role Special Effects Supervisor; Don Cheadle actor film performance film Iron Man 2;
1	train-pos-36	train-pos-36	Question: John C. Reilly award nominee award nominations award nomination award what ? Is the correct answer Tony Award for Best Actor in a Play ?	Context: John C. Reilly person spouse s marriage type of union Marriage; Jason Robards Jr. person spouse s marriage type of union Marriage; Tony Award for Best Actor in a Play award category winners award honor award winner Jason Robards Jr.;
0	train-neg-36-0	train-neg-36-0	Question: Jerry Garcia award nominee award nominations award nomination award what ? Is the correct answer Tony Award for Best Actor in a Play ?	Context: Jerry Garcia person spouse s marriage type of union Marriage; Jason Robards Jr. person spouse s marriage type of union Marriage; Tony Award for Best Actor in a Play award category winners award honor award winner Jason Robards Jr.;
0	train-neg-36-1	train-neg-36-1	Question: John C. Reilly award nominee award nominations award nomination award what ? Is the correct answer Will Arnett ?	Context: John C. Reilly person spouse s marriage type of union Marriage; Will Arnett person spouse s marriage type of union Marriage;
0	train-neg-36-2	train-neg-36-2	Question: Dennis Rodman award nominee award nominations award nomination award what ? Is the correct answer Tony Award for Best Actor in a Play ?	Context: Dennis Rodman person spouse s marriage type of union Marriage; Jason Robards Jr. person spouse s marriage type of union Marriage; Tony Award for Best Actor in a Play award category winners award honor award winner Jason Robards Jr.;
0	train-neg-36-3	train-neg-36-3	Question: John C. Reilly award nominee award nominations award nomination award what ? Is the correct answer Kelsey Grammer ?	Context: John C. Reilly person spouse s marriage type of union Marriage; Kelsey Grammer person spouse s marriage type of union Marriage;
0	train-neg-36-4	train-neg-36-4	Question: Burl Ives award nominee award nominations award nomination award what ? Is the correct answer Tony Award for Best Actor in a Play ?	Context: Burl Ives person spouse s marriage type of union Marriage; Jason Robards Jr. person spouse s marriage type of union Marriage; Tony Award for Best Actor in a Play award category winners award honor award winner Jason Robards Jr.;
0	train-neg-36-5	train-neg-36-5	Question: Alex Borstein award nominee award nominations award nomination award what ? Is the correct answer Tony Award for Best Actor in a Play ?	Context: Alex Borstein person spouse s marriage type of union Marriage; Jason Robards Jr. person spouse s marriage type of union Marriage; Tony Award for Best Actor in a Play award category winners award honor award winner Jason Robards Jr.;
0	train-neg-36-6	train-neg-36-6	Question: Marriage award nominee award nominations award nomination award what ? Is the correct answer Tony Award for Best Actor in a Play ?	Context: Jason Robards Jr. person spouse s marriage type of union Marriage; Tony Award for Best Actor in a Play award category winners award honor award winner Jason Robards Jr.;
0	train-neg-36-7	train-neg-36-7	Question: Glen A. Larson award nominee award nominations award nomination award what ? Is the correct answer Tony Award for Best Actor in a Play ?	Context: Glen A. Larson person spouse s marriage type of union Marriage; Jason Robards Jr. person spouse s marriage type of union Marriage; Tony Award for Best Actor in a Play award category winners award honor award winner Jason Robards Jr.;
0	train-neg-36-8	train-neg-36-8	Question: John C. Reilly award nominee award nominations award nomination award what ? Is the correct answer Mel Brooks ?	Context: John C. Reilly person spouse s marriage type of union Marriage; Conan O'Brien person spouse s marriage type of union Marriage; Conan O'Brien influence node influenced by Mel Brooks;
0	train-neg-36-9	train-neg-36-9	Question: Jude Ciccolella award nominee award nominations award nomination award what ? Is the correct answer Tony Award for Best Actor in a Play ?	Context: Jude Ciccolella person spouse s marriage type of union Marriage; Jason Robards Jr. person spouse s marriage type of union Marriage; Tony Award for Best Actor in a Play award category winners award honor award winner Jason Robards Jr.;
1	train-pos-37	train-pos-37	Question: Edgar Allan Poe person gender what ? Is the correct answer Male ?	Context: Edgar Allan Poe person spouse s marriage type of union Marriage; Kurt Russell person spouse s marriage type of union Marriage; Kurt Russell person gender Male;
1	train-pos-37	train-pos-37	Question: Edgar Allan Poe person gender what ? Is the correct answer Male ?	Context: Edgar Allan Poe person spouse s marriage type of union Marriage; Jason Robards Jr. person spouse s marriage type of union Marriage; Jason Robards Jr. person gender Male;
1	train-pos-37	train-pos-37	Question: Edgar Allan Poe person gender what ? Is the correct answer Male ?	Context: Edgar Allan Poe person spouse s marriage type of union Marriage; Claude Berri person spouse s marriage type of union Marriage; Claude Berri person gender Male;
0	train-neg-37-1	train-neg-37-1	Question: Edgar Allan Poe person gender what ? Is the correct answer Screenwriter ?	Context: Edgar Allan Poe person spouse s marriage type of union Marriage; Will Arnett person spouse s marriage type of union Marriage; Will Arnett person profession Screenwriter;
0	train-neg-37-1	train-neg-37-1	Question: Edgar Allan Poe person gender what ? Is the correct answer Screenwriter ?	Context: Edgar Allan Poe person spouse s marriage type of union Marriage; Bonnie Hunt person spouse s marriage type of union Marriage; Bonnie Hunt person profession Screenwriter;
0	train-neg-37-3	train-neg-37-3	Question: Edgar Allan Poe person gender what ? Is the correct answer Mary McCormack ?	Context: Edgar Allan Poe person spouse s marriage type of union Marriage; Mary McCormack person spouse s marriage type of union Marriage;
0	train-neg-37-7	train-neg-37-7	Question: Edgar Allan Poe person gender what ? Is the correct answer Gerry Anderson ?	Context: Edgar Allan Poe person spouse s marriage type of union Marriage; Gerry Anderson person spouse s marriage type of union Marriage;
0	train-neg-37-8	train-neg-37-8	Question: Edgar Allan Poe person gender what ? Is the correct answer Will Arnett ?	Context: Edgar Allan Poe person spouse s marriage type of union Marriage; Will Arnett person spouse s marriage type of union Marriage;
0	train-neg-43-0	train-neg-43-0	Question: Taraji P. Henson award nominee award nominations award nomination award nominee what ? Is the correct answer Cate Blanchett ?	Context: Cate Blanchett award nominee award nominations award nomination award nominee Taraji P. Henson;
0	train-neg-45-0	train-neg-45-0	Question: University of Mississippi award winner awards won award honor award winner what ? Is the correct answer Glen Ballard ?	Context: University of Mississippi educational institution students graduates education student Glen Ballard;
1	train-pos-46	train-pos-46	Question: Quantum of Solace film other crew film crew gig film crew role what ? Is the correct answer Special Effects Supervisor ?	Context: Quantum of Solace film language English Language; The Losers film language English Language; The Losers film other crew film crew gig film crew role Special Effects Supervisor;
0	train-neg-46-0	train-neg-46-0	Question: Beverly Hills film other crew film crew gig film crew role what ? Is the correct answer Special Effects Supervisor ?	Context: Beverly Hills tv program language English Language; The Losers film language English Language; The Losers film other crew film crew gig film crew role Special Effects Supervisor;
0	train-neg-46-1	train-neg-46-1	Question: Guys and Dolls film other crew film crew gig film crew role what ? Is the correct answer Special Effects Supervisor ?	Context: Guys and Dolls film language English Language; The Losers film language English Language; The Losers film other crew film crew gig film crew role Special Effects Supervisor;
